ID,RA,DEC,ZBEST
15175,53.01582,-27.7841,0.524
15176,53.01584,-28.17412,0.4036635458469391
15177,53.01589,-27.6683,0.4818
15178,53.01591353641746,-27.601604980452123,0.7201033234596252
15179,53.01592,-28.43836,0.6299073100090027
15180,53.01601,-28.26419,0.5861298441886902
15181,53.01607,-29.20157,0.793761134147644
15182,53.01608,-28.77178,0.6864253282546997
15183,53.01615,-28.33407,0.696747362613678
15184,53.0162,-29.2163,0.15200135111808777
15185,53.016205532093615,-28.003412511495647,0.2150077074766159
15186,53.01623,-27.81562,0.5325
15187,53.01625,-27.95125,0.3
15188,53.01625,-28.1710277777778,1.502619981765747
15189,53.01625449985219,-27.579908884189404,0.7416058778762817
15190,53.01627511212412,-27.572347922279903,0.5243455171585083
15191,53.016291021809906,-27.85196162961549,0.990698516368866
15192,53.01630228676594,-27.567214088447805,0.21605871617794037
15193,53.01635,-28.51925,0.6125245690345764
15194,53.01636,-28.58469,0.6795560121536255
15195,53.01640491455033,-27.614902817509726,0.18155664205551147
15196,53.01643,-28.19224,0.2523578405380249
15197,53.016476,-27.572758,0.24779999256134033
15198,53.01649,-28.78572,0.717130184173584
15199,53.01656896595423,-27.61054952222689,0.9613474607467651
15200,53.01657,-28.64946,0.6932315230369568
15201,53.01658,-29.25876,0.6506748795509338
15202,53.016596281063514,-27.950429622498728,0.29729077219963074
15203,53.01662419999762,-27.727065333332593,0.9530893564224243
15204,53.01667,-27.70379,0.9574
15205,53.01668706815,-27.921324083661005,0.28722521662712097
15206,53.01670177940335,-27.572933080529282,0.24780406057834625
15207,53.01676,-28.92127,0.6012595891952515
15208,53.016774409214754,-28.007582117836673,1.0177799463272095
15209,53.0168,-29.1842,1.1455039978027344
15210,53.01683,-27.71893,0.6083
15211,53.016854639321785,-27.782425052319418,0.6790462732315063
15212,53.016868,-27.623735,0.9700000286102295
15213,53.0169,-28.89499,0.6691770553588867
15214,53.01694,-29.19719,0.18050573766231537
15215,53.01694,-29.17852,0.4430922567844391
15216,53.01698,-27.62389,0.977
15217,53.017,-28.8228611111111,0.7542499899864197
15218,53.01701,-27.97809,0.5174
15219,53.017065085737535,-27.78673857891134,0.8624405860900879
15220,53.01708,-27.84647,1.7545
15221,53.01709655128219,-27.78149498136524,0.5241315960884094
15222,53.01714,-27.80848,0.7089
15223,53.01714,-27.73997,0.1169
15224,53.017196,-27.946667,1.2182999849319458
15225,53.0173,-28.74099,0.7555400133132935
15226,53.01732,-27.94066,0.6206
15227,53.01736,-28.58461,0.8362911343574524
15228,53.01742,-29.10081,0.5158315896987915
15229,53.01742,-28.19989,0.813707709312439
15230,53.01758,-27.37392,0.149277
15231,53.01758,-29.12076,0.684326708316803
15232,53.01761,-27.75451,0.2876
15233,53.017631325461124,-27.88832558585877,0.8140670657157898
15234,53.01765,-28.16633,0.39207321405410767
15235,53.01771,-28.24911,0.6032751202583313
15236,53.017727,-27.665691,0.9575999975204468
15237,53.01775,-27.69272,2.4621
15238,53.01779,-27.87823,0.5353
15239,53.0177916666667,-27.3737777777778,0.14946000277996063
15240,53.01793,-27.72896,1.056
15241,53.01795,-29.24668,0.8918445706367493
15242,53.01802,-28.69335,0.6746299862861633
15243,53.01803,-27.94667,1.217
15244,53.01804,-27.67414,3.001
15245,53.018065845614046,-28.03090540509018,0.9924929738044739
15246,53.018119,-27.799749,0.7276999950408936
15247,53.01817,-27.77457,1.0446
15248,53.01818670446569,-28.04194944132153,0.40670427680015564
15249,53.01819,-27.76759,3.083
15250,53.0182,-27.92097,0.3804
15251,53.01821,-27.88733,0.7466
15252,53.01823,-28.65179,0.7011213302612305
15253,53.01828,-27.72526,2.2559
15254,53.01832118125912,-27.753087338819093,0.5449151992797852
15255,53.01841,-28.24238,0.8278595209121704
15256,53.01847,-28.49626,0.5897502899169922
15257,53.01848,-28.87523,0.5540503859519958
15258,53.01855231173803,-27.93914025433048,0.9954794645309448
15259,53.0185674768873,-27.723405668208837,0.6705147624015808
15260,53.01859,-29.13965,0.5250945091247559
15261,53.01862335,-27.7652092,1.3187999725341797
15262,53.01870625695642,-27.94901804445674,0.29649922251701355
15263,53.01875,-28.40647,0.3285789489746094
15264,53.018793355567304,-28.031513623194122,0.8248147368431091
15265,53.01881,-28.56583,2.1157748699188232
15266,53.01882302914628,-27.573432645515844,0.2874431312084198
15267,53.01888,-27.83539,0.229
15268,53.01891,-28.87774,0.16353777050971985
15269,53.01894,-27.68864,0.5761
15270,53.018989475107034,-28.007819492780317,0.12393642216920853
15271,53.01903,-27.95661,0.2968
15272,53.01909657079832,-27.854807438192942,0.5224332213401794
15273,53.0191,-29.1785,0.4406024217605591
15274,53.01912,-27.91669,0.522
15275,53.01913,-28.40186,0.842147946357727
15276,53.01915,-28.31253,0.6915085911750793
15277,53.01916,-29.18866,0.1841209977865219
15278,53.01918,-28.30943,0.1186228096485138
15279,53.0192,-27.73262,0.6707
15280,53.0192,-28.2843,0.6292275190353394
15281,53.01922262301842,-27.83522397878924,0.22806283831596375
15282,53.01923,-29.18344,0.7798854112625122
15283,53.01925,-28.85225,0.04908500984311104
15284,53.01929,-28.61382,0.23987087607383728
15285,53.01941,-28.32625,0.6357592940330505
15286,53.01942,-28.60225,0.22817407548427582
15287,53.01944,-28.64506,0.6677001118659973
15288,53.01955,-27.87858,1.0933
15289,53.01957,-27.91924,0.5264
15290,53.01962940570627,-27.84132731851961,1.0438374280929565
15291,53.01963,-27.87584,2.6941
15292,53.01963649850025,-27.85595964188338,0.814612627029419
15293,53.01964,-28.61804,0.5959929823875427
15294,53.01973,-27.76523,1.0791
15295,53.01973,-27.86914,0.8958
15296,53.01979,-27.66265,3.808
15297,53.019845212630266,-27.71507932308534,0.5482137799263
15298,53.01993,-27.77068,1.135
15299,53.01996613,-27.80320549,2.231100082397461
15300,53.019999999999996,-28.62077777777778,0.33390000462532043
15301,53.02000751784424,-27.75362456212092,0.7619461417198181
15302,53.02005524744038,-27.910787195018806,0.6825157403945923
15303,53.020099704646114,-27.679413904620716,0.8230322599411011
15304,53.02016,-27.69092,0.72
15305,53.020178941973064,-28.02936936679727,0.37652918696403503
15306,53.02022,-28.88459,1.0328762531280518
15307,53.02034,-27.74755,3.404
15308,53.02035540664011,-27.642959157012918,0.9613474607467651
15309,53.02038,-27.69114,1.562
15310,53.02041,-27.70452,0.7347
15311,53.02052,-27.71169,0.6776
15312,53.02055,-28.57175,0.2754116952419281
15313,53.02058,-27.74214,3.4739
15314,53.02063,-27.79568,0.6435
15315,53.02064,-27.95271,0.7342
15316,53.0206666666667,-28.3834166666667,0.6878100037574768
15317,53.02070565662114,-27.945148196268548,0.42375874519348145
15318,53.02071,-29.32708,0.156426
15319,53.02071,-28.47092,0.7579
15320,53.02074,-28.95559,0.1922057420015335
15321,53.02075,-28.72393,0.724969744682312
15322,53.020801,-27.879117,0.9754999876022339
15323,53.02085,-29.24052,0.13839976489543915
15324,53.02089,-29.09251,0.8299885392189026
15325,53.02093,-27.77018,3.917
15326,53.02101088951048,-27.572109034143388,0.2880038619041443
15327,53.02102,-29.19923,0.18281053006649017
15328,53.0210215815345,-28.04399280505815,0.29584941267967224
15329,53.02102461260796,-27.94170231717154,0.6752375364303589
15330,53.02106,-27.70678,0.3094
15331,53.0210702168607,-27.665274655870796,0.7338639497756958
15332,53.02108,-27.78416,0.976
15333,53.02115,-27.78231,4.8237
15334,53.02115,-27.73323,0.5586
15335,53.0211666666667,-27.3929166666667,0.1463800072669983
15336,53.02128,-27.75381,0.7638
15337,53.02128,-29.15311,0.327438086271286
15338,53.02130354275781,-27.569559794963347,0.5547028183937073
15339,53.02135,-27.75034,2.5588
15340,53.02139,-27.71467,0.5477
15341,53.02142,-27.73079,0.8068
15342,53.02154,-27.89864,3.417
15343,53.0216,-29.11972,0.14813724160194397
15344,53.02165,-27.93564,2.671
15345,53.02169,-28.76893,0.5753931999206543
15346,53.02175,-29.57014,0.073682
15347,53.02175,-28.54402,0.44528400897979736
15348,53.02188,-28.87545,0.8009353876113892
15349,53.02188279054913,-28.015302283446132,1.1342954635620117
15350,53.02190950803004,-27.899403977061528,0.7384193539619446
15351,53.02192,-27.71678,4.808
15352,53.02195586716326,-27.67669857971596,0.14440031349658966
15353,53.022,-27.74451,0.5238
15354,53.02208,-28.09603,0.3866
15355,53.02208,-27.78326,0.9758
15356,53.022158021265795,-27.617133092279662,0.9579355120658875
15357,53.02216,-27.70136,0.8608
15358,53.02221755455049,-27.846603214819844,0.6833474040031433
15359,53.02222,-28.05683,0.777
15360,53.02222255714276,-28.050051056335235,0.7285071015357971
15361,53.02228,-27.77891,2.808
15362,53.022299985108,-27.659208013691313,0.9444767832756042
15363,53.022314337356455,-27.59243703980738,0.6698102951049805
15364,53.02243,-28.62506,0.3456
15365,53.02248,-27.63535,0.2485
15366,53.0225,-27.741456,0.9100000262260437
15367,53.02253,-27.66403,0.5687
15368,53.02259,-28.86301,0.35359519720077515
15369,53.02274,-27.80757,0.7329
15370,53.02279,-29.15101,0.25171515345573425
15371,53.022846425059214,-27.98414469525443,0.3840106725692749
15372,53.02285,-27.61222,0.969
15373,53.02288391256546,-27.79631427077464,0.896694540977478
15374,53.02293,-27.75694,1.189
15375,53.02293,-29.15926,0.6048946380615234
15376,53.02303,-28.66911,0.6075433492660522
15377,53.02304,-29.08385,0.8171228766441345
15378,53.02314,-29.26285,0.6933354735374451
15379,53.02316,-28.89394,0.5785045623779297
15380,53.02325521406149,-27.632646982986603,0.9594087600708008
15381,53.02327,-28.69749,0.26868700981140137
15382,53.0233,-27.70646,0.3321
15383,53.02337,-28.64746,0.6846961975097656
15384,53.02343,-27.76123,0.315
15385,53.0234583333333,-28.0903611111111,0.28029999136924744
15386,53.023480967493164,-27.695348281228593,1.3276103734970093
15387,53.02356,-28.97099,0.11214879900217056
15388,53.02356,-28.87251,0.565575122833252
15389,53.0235929440422,-27.615584460397585,0.5548433661460876
15390,53.0236,-29.25921,0.6395882368087769
15391,53.02364,-27.79693,0.8956
15392,53.02364,-28.95129,0.5967984795570374
15393,53.02367,-27.70878,0.7323
15394,53.02367,-27.71483,1.2947
15395,53.02375,-27.4929166666667,0.768750011920929
15396,53.0238,-27.97915,3.3809
15397,53.02396,-27.94087,0.5071
15398,53.02397,-27.90441,0.2301
15399,53.02403641,-27.8145752,0.6197999715805054
15400,53.02407,-28.66297,0.6819635629653931
15401,53.02409,-29.07366,0.2957589328289032
15402,53.02413,-28.8789,0.5707234144210815
15403,53.02416,-28.88894,0.553363025188446
15404,53.02417,-29.14747,0.5762162208557129
15405,53.02425,-29.19686,0.154469
15406,53.02429,-28.5457,0.7069448828697205
15407,53.0243,-28.93712,0.6059380769729614
15408,53.02436394438402,-27.81354036635932,0.43533918261528015
15409,53.02437,-29.16901,0.44338569045066833
15410,53.024381,-27.96856,1.0886000394821167
15411,53.02439575032781,-27.950382706081673,0.9645084738731384
15412,53.02442,-27.9194,0.6754
15413,53.024465374197185,-27.940459556336545,0.6859882473945618
15414,53.02452,-27.69136,1.1757
15415,53.02454,-27.91375,0.679
15416,53.02457,-27.9062,2.9714
15417,53.024655658208864,-28.046315287260253,1.1308847665786743
15418,53.024669444833314,-27.918804730146164,0.8991525173187256
15419,53.02478,-28.87499,0.5614259243011475
15420,53.02486,-27.8127,0.196
15421,53.02489,-27.75563,0.974
15422,53.0249166723689,-27.767003179982684,0.5368068218231201
15423,53.02492,-27.54684,0.573
15424,53.02492527634296,-28.03304490798569,0.3666413128376007
15425,53.02493,-27.86197,1.2187
15426,53.02496,-29.14336,0.148662
15427,53.0250014416328,-27.75196715376593,1.0667222738265991
15428,53.02502,-27.64579,0.803
15429,53.02508,-28.83883,0.5421150326728821
15430,53.0252,-28.64299,0.6839748620986938
15431,53.02523,-28.65722,0.7989511489868164
15432,53.0253,-27.7792,0.6259
15433,53.025319892580974,-27.61818798497065,0.48997214436531067
15434,53.02532601992358,-27.896100548003332,0.4833429753780365
15435,53.02535,-29.22842,0.39131996035575867
15436,53.02539,-27.5432,0.961
15437,53.0254502395739,-27.64297362614091,0.5605841875076294
15438,53.0255,-27.82436,1.208
15439,53.0255,-28.8661,0.307339608669281
15440,53.0255,-28.6614722222222,0.6839100122451782
15441,53.02555548723254,-28.047211484991205,1.130392074584961
15442,53.02556,-29.24232,0.6673260927200317
15443,53.02562,-27.94226,2.0633
15444,53.02571487,-27.75049973,3.40310001373291
15445,53.02577,-27.79373,2.8024
15446,53.02577,-28.91676,0.30722904205322266
15447,53.02593680512743,-27.91688995358038,1.2745656967163086
15448,53.02594,-27.7822,1.1732
15449,53.025965200114015,-27.637482838597045,0.6754550933837891
15450,53.02599,-29.21386,0.5949922800064087
15451,53.026051128823006,-28.010320547106925,1.1324495077133179
15452,53.02608,-27.94067,0.5192
15453,53.02617,-27.76013,0.669
15454,53.02617,-27.67306,1.438
15455,53.02621,-28.13403,0.2775
15456,53.026216,-27.634875,0.6757000088691711
15457,53.02623,-27.78539,0.2284
15458,53.026368393781404,-28.045813148104813,0.2604086697101593
15459,53.026377267802765,-27.90814747526472,0.5354906916618347
15460,53.02638919627053,-27.63488450385833,0.6758710741996765
15461,53.02639,-29.27833,0.4909990429878235
15462,53.02639,-29.18276,0.14858485758304596
15463,53.0265,-28.1909722222222,0.25745999813079834
15464,53.02656128395768,-27.931044133611042,0.43638038635253906
15465,53.02657897370516,-27.93941478860621,0.44657260179519653
15466,53.02675,-27.76516,1.329
15467,53.02675172520277,-27.59368015918882,0.36268702149391174
15468,53.02678,-29.22467,0.848398745059967
15469,53.02682164295481,-27.630729963214826,0.5548710823059082
15470,53.02689,-29.19357,0.19820819795131683
15471,53.02691,-28.9424,0.40806737542152405
15472,53.02699475973534,-28.012595833473785,0.6828174591064453
15473,53.027,-29.35636,0.167312
15474,53.027,-27.79133,1.0215
15475,53.027,-28.87739,0.573165774345398
15476,53.02702,-28.6248,0.3433234393596649
15477,53.02704,-27.73426,0.9577
15478,53.02704,-29.08847,0.7605703473091125
15479,53.02706,-29.10757,0.4759540259838104
15480,53.02707,-27.78282,0.228
15481,53.0271,-27.94968,0.6556
15482,53.02719,-28.59287,0.8088884949684143
15483,53.02720734494573,-27.74019043887036,0.24632610380649567
15484,53.027259,-27.66141,0.1923000067472458
15485,53.02739,-27.84392,0.3377
15486,53.0274,-27.98272,0.6182
15487,53.02743912,-27.77029991,3.1489999294281006
15488,53.02747,-28.4681,0.03648333251476288
15489,53.02751077458792,-27.841286716605882,0.5343263149261475
15490,53.02752,-27.82151,0.6751
15491,53.02753085375538,-27.89495829566226,0.96272212266922
15492,53.02754,-28.33892,0.754916787147522
15493,53.02756,-27.99863,1.02
15494,53.02756,-27.79658,3.939
15495,53.02757,-28.00398,0.338
15496,53.02763,-28.22872,0.21079878509044647
15497,53.0277,-27.97012,1.0909
15498,53.02777,-28.94173,0.43131956458091736
15499,53.0278060674175,-27.66633375850507,0.45480844378471375
15500,53.02787,-27.83909,0.672
15501,53.0279,-28.69007,0.5579825639724731
15502,53.027918,-27.650562,0.20649999380111694
15503,53.02793,-27.75658,0.848
15504,53.02794,-27.74866,2.364
15505,53.02795,-29.11718,0.5532975792884827
15506,53.02796,-27.77495,0.538
15507,53.028,-27.75916,0.6695
15508,53.02802,-27.69784,0.3331
15509,53.02805,-28.89435,0.5893684029579163
15510,53.02808,-28.41833,0.7554231286048889
15511,53.02808,-28.55586,0.8182997703552246
15512,53.028151596735924,-27.86740006239536,0.331452339887619
15513,53.02817,-27.01258,0.101514
15514,53.02822,-27.82055,1.05
15515,53.028243282924215,-27.822667024602872,0.6533109545707703
15516,53.02837165495469,-27.928087885395644,0.7367590665817261
15517,53.028389,-27.756766,1.3739999532699585
15518,53.02839,-29.16458,0.3388696610927582
15519,53.02839632115447,-28.057247524461385,0.6819064021110535
15520,53.028454,-27.76378,0.8454999923706055
15521,53.02846,-27.94451,0.2167
15522,53.0285596910275,-27.87364986093745,1.1870557069778442
15523,53.02857,-27.76392,0.8467
15524,53.02863,-29.15899,0.23808835446834564
15525,53.02864,-28.92951,0.152535
15526,53.02869,-27.70207,0.283
15527,53.02871943868727,-27.635657714049316,0.5243041515350342
15528,53.02873647088953,-27.87024181488432,0.9884363412857056
15529,53.028754600803516,-27.637539222027545,0.18127843737602234
15530,53.0287697894108,-27.880329377114307,0.3775678277015686
15531,53.02879,-27.72683,0.6785
15532,53.02882,-27.76345,0.771
15533,53.02887,-28.6736,0.3818545341491699
15534,53.0288887,-27.83793068,0.6699000000953674
15535,53.02889,-28.90371,0.15351009368896484
15536,53.02893,-28.67811,0.5538685917854309
15537,53.02896,-28.28274,0.7807872295379639
15538,53.02899,-27.93619,0.777
15539,53.02899,-27.79552,0.7365
15540,53.02903,-28.84385,0.5904128551483154
15541,53.02907,-27.89974,0.6832
15542,53.02907222126887,-27.89971750021335,0.6920986771583557
15543,53.02909,-27.86133,0.1473
15544,53.0292,-27.8416,0.7339
15545,53.02922,-27.79807,0.8419
15546,53.02931,-29.2524,0.8751803040504456
15547,53.02934647,-27.78871536,1.896299958229065
15548,53.029369909429775,-27.915764955413596,0.6815366148948669
15549,53.02937,-27.77781,0.5419
15550,53.02941041193004,-28.027535600391477,1.1312534809112549
15551,53.02944,-28.62435,0.1799260377883911
15552,53.02947,-28.50567,0.5974202156066895
15553,53.02948,-29.2747,0.4892936646938324
15554,53.02954,-27.87481,2.047
15555,53.02958,-27.79679,2.5584
15556,53.02958,-27.85803,1.829
15557,53.02960621184083,-27.855430948444845,1.2923166751861572
15558,53.02964,-29.21743,0.14762283861637115
15559,53.02965797487991,-27.62969134753056,0.5595528483390808
15560,53.02971,-28.95388,0.11706902831792831
15561,53.0298030083275,-27.94962355602325,0.5130561590194702
15562,53.029814980922275,-27.708012494205445,0.21777717769145966
15563,53.02984,-27.69937,0.4193
15564,53.029872772526225,-27.732187468405694,1.2085684537887573
15565,53.029875,-27.4810833333333,0.6682299971580505
15566,53.02988,-28.51396,0.6712827682495117
