name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
1.23766E+18,67.36423,9.123727,70.81329,8.955924,15.47588,3.902991,4.83405,4.29427,5.066804,4.008089,-3.411151,4.428895,27.75824,4.609879,10.6945,4.820649,50.76283,5.00523,-4.763355,5.497888,30.20368,5.424232,39.96357,2.133861,139.2285,7.343025,120.5394,6.436212,80.66297,6.095184,60.12787,6.01044,-16.17601,6.185441,135.3367,52.79829,50.81923,5.834635,0,0,0,0,462.0081,68.0682,9.867051,11.91674,3.832854,23.89608,3.421428,28.4842,0,0,0,0,0,0,76.47791,20.93658,42.10638,5.779968,120.3039,16.51419,0,0,68.23994,23.05871,79.20514,8.337737,253.7934,25.07208,232.9563,24.52276,141.0787,24.0782,113.6571,25.79825
1.23765E+18,22.30868,5.841729,43.34203,5.843241,-3.545191,3.675631,3.628634,3.201398,14.37917,2.926621,-3.77419,2.848816,21.67941,2.658837,13.65463,2.706177,26.06487,2.830071,4.767372,3.178542,2.597477,2.042207,9.180049,0.8156293,74.83278,3.081033,27.68915,2.460124,18.11437,2.348454,14.90419,2.373878,-2.157466,2.670927,64.58595,12.43623,26.68643,3.193775,0,0,61.53954,31.44577,74.06887,26.58326,0,0,11.96381,7.57045,24.63481,7.806739,0,0,6.161787,7.373243,0,0,46.0278,8.698697,15.26221,2.311844,43.60632,6.605269,0,0,6.674227,4.66394,15.25873,2.13663,111.484,7.34904,44.8786,6.284205,25.92489,5.601278,21.18145,6.836109
1.23765E+18,-7.22E+07,3.19E+08,84263.83,212695,-3.928316,3.824028,7.285247,3.731938,13.24738,3.806191,-7.848549,3.682089,20.19678,4.025494,4.111913,3.950325,14.32544,3.957803,-2.150386,3.989366,7.763696,3.910205,10.19918,1.438363,36.02884,4.526877,30.76307,4.338429,13.91984,5.218796,10.33965,4.334648,-4.426883,4.334174,29500.2,17386.63,20.76472,6.184532,0,0,36.40669,0,-9999,0,6.094289,0,0,0,15.26939,0,0,0,0,0,0,0,18.50028,0,3.198715,0,9.139187,0,0,0,5.048679,0,11.43366,0,35.41918,0,33.62842,0,16.999,0,8.707059,0
1.23766E+18,64.5334,6.795268,58.79327,6.673013,14.69552,4.407068,33.00048,3.575209,55.82568,3.473194,-0.4596172,3.5939,143.4263,4.229729,17.07054,3.679573,69.56588,4.022345,9.132259,3.092984,30.7915,3.248524,157.9935,2.032329,883.4836,9.044951,476.5447,6.129966,138.693,5.08884,108.7701,4.239791,8.841945,3.76909,129.3858,124.8546,82.46745,5.227224,0,0,880.2142,68.9599,0,0,38.28082,20.05734,165.3885,26.07141,271.231,27.96059,0.4534618,0,0,0,0,0,566.6426,38.83464,110.5338,9.814297,315.8109,28.04085,68.25097,28.29144,73.6918,13.16529,448.3875,16.01675,2434.52,77.46529,1318.787,47.1081,386.1237,25.8489,283.6656,23.77076
1.23765E+18,55.68246,5.445696,40.55354,5.430378,14.9354,3.152803,5.301736,2.834502,9.030675,2.769115,2.739318,2.512129,22.07686,2.872433,56.73857,3.211427,174.0746,3.804021,0.4883571,1.709945,24.85816,3.10326,44.7057,1.384501,96.05854,4.551268,134.8427,4.17597,36.80378,5.593833,32.30633,2.536745,9.798689,3.22286,98.03826,112.4245,174.1395,3.957107,0,0,52.8193,5.897414,52.21293,7.775501,13.49351,5.029368,3.181993,7.845785,4.347468,5.90764,0,0,0,0,0.4917114,21.06179,2150.425,78531.7,41.63163,1.724054,118.9475,4.925869,0,0,14.78533,4.12484,33.8144,1.951857,65.56096,5.458473,99.4541,5.740756,26.19192,6.927207,24.86712,3.690879
1.23766E+18,34.09218,4.834012,29.1088,4.930389,15.35428,3.173716,4.186566,2.937325,15.38158,2.754794,4.729453,2.785486,20.41024,2.72538,26.5683,2.910962,89.30802,3.546724,3.587341,2.200474,9.921603,2.338405,22.95314,1.005304,85.23987,3.723087,69.23198,3.032224,22.54701,2.618428,14.80085,2.290239,-2.683739,2.430369,64.07053,7.610422,88.44401,3.689729,0,0,100.8104,47.9096,57.25658,38.83612,17.83267,6.874566,13.33074,13.20599,42.5971,10.99137,14.78306,11.15541,0,0,5.381748,5.58285,63.19306,10.36284,57.0223,3.758857,162.9209,10.73959,6.764199,5.233201,11.27648,5.656381,72.35397,4.301803,184.8673,11.27613,212.8058,12.65236,34.81305,5.764771,22.75935,5.806208
1.23765E+18,0.9569319,3.109804,10.6207,3.207034,2.471014,2.201091,-2.102177,1.904685,0.2597775,1.718619,-1.234454,2.032735,5.404188,2.113856,-2.695745,2.620189,7.006859,2.348697,-2.896025,1.73753,2.319186,1.810012,2.0848,0.7413794,5.894531,2.296273,6.288237,2.236169,-2.052832,2.036637,0.9551154,2.13247,-15.28893,6.066144,11.44679,2.928365,6.483338,2.444718,0,0,13.47081,132.1046,13.81768,151.9417,3.232635,5.795759,0,0,1.816124,7.74762,0.973974,25.84368,0,0,0,0,9.421025,7.328015,2.385792,1.513827,6.816548,4.325219,0.9910445,0,2.890489,4.299743,2.657096,1.712477,5.67812,7.032292,7.814987,5.036696,0,0,9.573372,16.97021
1.23766E+18,17.19648,4.327717,18.24962,4.448893,8.63941,3.423389,21.36224,4.163444,35.45072,3.514434,6.268654,2.954473,71.83038,3.861612,12.55829,2.936092,69.84912,3.691639,10.78562,2.667086,5.364357,2.310086,34.02262,1.066194,271.312,5.157226,102.6201,3.215883,15.45025,2.960808,16.31407,2.721004,1.163855,2.832138,32.77174,7.946544,63.70231,3.652649,0,0,50.93473,12.35213,1534.738,204.7656,11.5454,6.981465,44.87777,12.00345,64.48459,8.767874,8.905274,5.016288,6.178442,7.141993,0,0,150.8776,14.79776,31.9344,3.001165,91.24115,8.574759,39.9199,14.48469,6.60504,4.603845,63.12243,3.681053,417.875,21.76488,185.6542,10.82663,25.9112,7.519172,22.88552,5.125264
1.23767E+18,8.496172,8.112051,38.67912,8.161812,7.932038,3.245362,1.272362,3.323744,3.164829,2.782286,-0.8501306,2.886201,12.72333,3.421819,5.931066,3.590432,18.70854,3.723688,-2.325073,2.826911,18.77187,4.487164,15.91373,2.18082,43.24014,4.988183,47.99949,6.57785,19.15755,4.802016,13.24221,4.164287,-11.6219,4.395489,51.58715,402.7281,17.34234,4.057333,0,0,268.788,484.2007,108.9589,128.2381,19.69799,13.05005,6.613319,28.29578,0,0,0,0,0,0,0,0,41.28473,14.19847,27.90895,7.465216,79.73985,21.32919,0,0,34.33631,17.47777,40.31768,8.166633,103.4352,22.94605,118.5814,24.01951,35.06444,12.01886,41.72815,21.53652
1.23765E+18,65.31587,10.80733,89.13451,10.91829,74.11544,5.536776,8.163442,4.90275,28.49017,4.987606,23.47596,5.167406,100.8714,5.646838,220.4134,6.28554,652.0184,8.143128,18.09081,6.31972,39.03593,5.837868,219.365,3.403481,780.1956,12.2185,661.6555,10.26567,74.55878,6.40865,81.65131,6.340136,5.737856,5.929787,138.9963,41.38202,645.8464,8.264312,0,0,2909.116,223.8387,445.7052,39.84927,177.1651,31.39567,146.3403,27.99137,278.9702,39.93684,112.9128,35.79922,27.8189,22.54054,2553.702,0,480.2577,31.86714,685.0159,14.55288,1957.188,41.57964,2196.135,165.8566,89.59666,24.49264,1416.253,27.99312,208.6614,22.75905,4165.451,82.33271,197.7688,28.09905,149.698,24.89222
1.23767E+18,28.85401,6.046109,36.00431,6.008682,1.788565,3.552584,7.296932,2.994821,22.92229,2.75524,-1.530028,2.666889,63.40478,2.817452,6.441123,2.520448,21.02088,2.518045,4.092607,2.15378,8.506168,1.664334,32.49558,0.8799713,287.1985,4.046098,98.01417,2.654194,46.37293,2.220331,29.90644,2.026271,0.7218177,2.295309,62.67937,8.304149,22.51885,3.163429,0,0,38.31347,12.11991,53.18986,15.14184,8.462117,9.610999,9.800182,6.698839,25.26793,4.91248,0,0,0,0,0,0,67.70028,4.83025,6.888453,1.565073,19.6813,4.471639,5.31E+17,2.00E+16,8.382412,4.120965,35.10831,1.40089,300.7038,8.666225,103.2597,4.120264,48.91327,3.286893,30.69682,3.03911
1.23767E+18,27.80244,5.898729,38.30702,6.179719,-6.798749,4.427997,10.74668,3.333768,22.03253,3.43206,4.734492,3.23021,41.93797,3.242316,12.23134,3.109972,42.22416,3.426666,4.645398,2.861289,10.17227,2.636998,33.17313,1.187713,153.6591,3.968006,100.0578,3.582413,33.63179,2.942258,29.26407,2.866502,1.439973,2.8314,61.69226,6.482316,36.31693,3.322969,0,0,105.1827,67.76278,86.1526,61.58406,0,0,60.91422,20.45797,64.88976,14.49012,10.88677,10.61933,1.997503,38.52432,0,0,133.8073,14.26414,28.24349,3.812431,80.69569,10.89266,20.22337,10.01938,13.62157,5.266499,76.91483,3.432318,310.8542,12.01536,226.2201,10.09505,60.17792,9.84039,44.47807,6.87213
1.23765E+18,24.87314,4.537416,22.22602,4.47077,-2.368273,2.569773,1.406459,2.172093,6.17221,1.907044,0.8851219,2.475649,7.918788,1.91147,2.468088,2.259967,9.353065,2.242398,4.367845,1.813908,3.440177,1.925241,8.64846,0.7707198,32.92523,2.271487,26.08575,2.324667,18.39468,6.366764,9.529181,2.317118,1.106102,2.447656,46.31079,12.9875,9.274299,2.592184,0,0,90.65532,64.97769,51.14911,70.04481,0,0,8.482147,5.186012,11.88727,5.599999,0,0,0,0,0,0,39.7703,10.64149,7.255185,2.638925,20.7291,7.539786,15.7522,7.474447,4.536633,4.585751,15.01514,2.542441,54.9946,6.280978,44.16218,7.477767,25.59764,9.253632,8.099833,5.14003
1.23765E+18,30.71476,4.86103,46.07203,4.852939,1.677786,3.032737,10.01006,2.545383,12.55295,2.446601,-6.219298,2.790075,25.5852,2.934999,13.07596,3.031604,24.22248,2.937455,2.294525,2.22247,9.099508,2.25042,30.46523,1.162437,102.1631,4.669734,91.89017,3.506174,39.50415,2.648855,30.04617,2.65966,0.2301264,3.323214,75.77894,32.97255,26.68638,3.776692,0,0,0,0,197.699,17.45928,0.1235117,283.7067,22.47257,8.252659,21.78552,6.386292,0,0,8.217054,8.814184,0,0,55.55498,10.80446,19.96462,3.826438,57.04178,10.93268,11.0703,11.19407,17.03835,7.460945,52.74261,2.84949,169.1626,9.802171,155.1253,8.380853,63.63626,8.442132,47.09712,8.437559
1.23765E+18,2.946481,3.069861,-3.535614,3.064265,0.6098428,2.058867,9.153754,3.691975,2.921431,3.66323,-1.746858,2.204088,16.28936,4.356008,-0.2951642,2.72026,6.08587,2.942101,-8.852979,3.706614,-3.629155,3.940112,5.819779,1.054441,13.56414,5.404885,17.5538,3.180434,0.3427579,2.85069,3.554767,3.282197,-9.505721,3.451762,4.276713,18.75844,13.68675,5.714675,0,0,5.470743,6.260176,3.156151,13.58139,0.948279,15.51409,0,0,0,0,0,0,0.5315228,39.56976,0,0,2.664175,6.687455,1.936931,2.255032,5.534088,6.44295,0.8623652,16.67712,0,0,5.484803,1.418207,6.897347,5.583516,16.13177,4.171198,1.133683,21.5678,2.951105,14.97441
1.23767E+18,11.89298,2.526399,16.84479,2.557174,1.039368,1.620795,2.910661,1.618023,5.893211,1.572534,0.3128685,1.762826,17.26186,1.839568,16.13498,1.985663,62.32858,2.247557,2.593451,2.041044,12.84757,3.247243,25.47736,1.021585,89.8746,3.282714,76.84559,3.081332,14.08541,4.689803,4.989857,3.865923,-4.761463,4.595753,27.12423,17.07105,61.52207,2.418761,0,0,7.302727,1614.814,132.7307,324.7298,22.2811,13.35838,0,0,9.75677,10.96299,0,0,7.633583,203.8855,22.57727,11.52318,50.85887,11.53614,70.46172,4.356594,201.3192,12.44741,10.76824,11.02442,30.26149,12.00023,99.73074,5.978186,266.703,15.4222,293.3257,17.5829,102.2234,26.01085,6.86821,18.65125
1.23767E+18,3.047197,3.846558,14.49852,3.896811,2.394361,2.350003,3.402875,2.323434,-0.3062263,2.101022,-1.660577,2.518068,10.14941,2.842275,5.854876,3.403244,18.68163,2.913191,0.961314,1.984461,6.786544,2.89668,15.03113,1.362036,31.64622,3.280709,45.33735,4.108209,11.77256,4.524892,6.627133,3.088383,0.7758171,3.641603,16.03386,12.2865,21.13458,3.752261,22.24089,10.42493,39.88125,23.90863,15.98308,8.022226,6.004112,3.966921,1.212902,9.872921,0,0,0,0,9.095138,7.219184,0,0,24.61197,9.551718,10.43346,2.721977,29.80988,7.777079,2.632899,5.402236,12.35699,7.692522,25.64482,3.273167,47.94073,8.718287,75.42593,9.626963,21.01326,7.458277,10.31436,5.270953
1.23767E+18,77.2494,6.11407,73.92209,6.245559,19.43557,3.047951,6.670331,2.8625,10.73604,2.861582,4.426235,3.191316,29.86151,3.207292,57.87807,3.658617,172.2749,4.583939,1.468901,3.01528,32.91696,3.378815,55.14209,1.424798,145.9553,4.508434,166.3213,4.297517,72.90478,4.204989,60.81644,3.967261,13.66224,4.382469,151.5769,60.43094,178.8068,5.082796,0,0,273.1322,427.8008,124.5409,521.153,30.04317,9.719383,23.03873,10.66457,37.57534,11.49275,0,0,9.001785,7.415327,0,0,95.22575,11.59256,131.6779,4.980398,376.2225,14.22971,1.392766,34.46206,58.60785,11.21157,117.3768,5.062172,307.3741,12.56285,345.226,14.88874,136.9664,14.11392,101.5755,15.54422
1.23767E+18,24.09109,10.54388,10.09441,10.49763,-7.570551,4.786079,26.38701,6.40679,34.34527,6.31066,-12.47964,5.031994,38.3619,6.572307,6.133984,5.354119,16.87184,5.147151,-36.47617,7.479876,11.81171,5.498668,19.77996,2.327482,57.14594,8.248861,59.66093,7.020215,15.35617,5.755316,9.170342,5.770327,-2.210158,8.108225,28.15737,6.317221,30.10358,9.337767,0,0,34.94485,27.66155,1260.46,0,0,0,19.47754,9.036472,81.08465,19.51806,14.18675,13.81275,0,0,0,0,80.30673,21.08872,13.95999,6.390104,39.88569,18.25744,0,0,7.914957,6.916549,26.37218,4.671415,63.57033,22.64524,77.56523,13.73946,6.969074,7.854577,0,0
1.23766E+18,185.4942,16.01743,127.4441,14.35303,2.70994,6.761259,30.93034,6.650482,58.45736,6.882737,-10.44669,6.620416,109.0495,7.526219,3.838456,6.919423,61.24982,6.98452,2.896861,7.043681,58.84013,7.48109,157.6634,3.522197,335.915,10.2562,475.5492,10.62375,201.5378,9.24765,151.9516,8.865529,9.241551,8.379704,310.0703,87.28687,67.83923,9.096234,0,0,1521.246,2221.706,420.1649,129.7976,0,0,4.943346,34.36592,167.0962,41.75124,0,0,5.085449,0,7.173083,31.70696,242.3678,30.55016,34.04368,8.431733,97.26766,24.09067,16.96793,18.46261,104.4734,21.91824,294.2787,8.963614,597.5333,29.52064,865.5255,26.36357,354.0482,27.28742,266.9653,25.08897
1.23766E+18,1047.925,26.71596,639.1688,25.12589,256.6407,12.28346,106.2102,9.614408,257.6844,11.21725,63.82386,12.27733,732.654,15.69523,701.2606,17.68024,2183.46,25.85782,99.44467,11.94913,595.1646,17.2591,1145.889,10.52213,3909.164,37.24656,3456.265,31.73715,933.4137,20.3016,774.3212,19.34366,90.79077,14.70423,1672.957,136.9632,2194.189,26.21544,0,0,2142.412,3533.812,1686.897,3377.081,505.774,44.33376,143.1303,21.11354,557.4539,35.04389,92.77121,35.28526,65.8556,38.85073,0,0,1714.384,56.7611,1485.96,24.41452,4245.6,69.75578,208.8558,43.10357,956.3573,47.00082,2334.502,37.92778,6959.75,128.7772,6866.181,111.5523,1574.372,65.18203,1193.777,56.41747
1.23767E+18,8.392953,5.177392,11.92989,5.110308,7.542709,3.301783,2.732974,2.429022,7.706375,2.579805,-4.407295,3.246048,8.662402,2.578212,-0.9542775,3.280921,15.59975,3.512935,-1.77276,2.974101,-6.029106,3.187908,6.366125,1.217425,20.61742,3.184156,19.2017,3.672029,6.119888,3.378328,2.538704,3.378831,-16.72123,3.518883,19.00929,18.11377,12.97451,2.225801,0,0,44.66497,36.1279,15.53124,34.24876,0.08173198,331.9336,4.266019,7.404431,8.944243,5.45778,0,0,0,0,0,0,13.57766,5.909507,7.649038,3.012892,21.85439,8.608262,3.166843,10.17307,0,0,8.079954,2.410023,19.36831,6.139925,23.76457,7.088303,1.984388,18.94778,0.6334754,41.15382
1.23766E+18,678.1051,18.6502,299.6851,16.62978,400.9804,10.81914,121.234,7.005503,261.7545,7.63275,33.64559,6.61958,664.2874,10.39238,1457.766,16.73729,4236.801,33.31176,98.89748,7.608708,233.6937,9.072463,1153.009,8.523312,3621.784,29.23968,3477.74,25.70825,750.0124,13.23991,688.5662,12.89592,186.1085,9.787204,1001.682,159.9254,4480.94,34.16723,0,0,3592.668,17859.16,3803.777,13386.29,2496.692,119.8315,830.6457,74.97463,1479.416,75.80954,68.58464,35.57377,747.4684,64.37929,68.12029,35.06425,3175.268,79.03334,6779.923,103.2772,19371.21,295.0779,406.3098,56.37868,731.1938,51.94815,4073.938,56.14147,11898.33,206.017,11982.17,165.122,2475.458,76.69177,2238.647,78.42181
1.23767E+18,0,-0.7656658,32940.77,219476.8,24.72055,3.884021,16.09237,3.502338,24.3158,3.517421,-0.04243763,3.62904,46.8494,3.808627,92.90611,4.307281,289.6546,5.962362,9.014339,3.767675,14.02505,3.967244,76.43153,1.908275,149.7857,5.473239,230.5352,5.755791,33.18438,4.648127,42.68866,4.582314,7.422896,4.295714,5889074,5.87E+10,287.5591,6.025124,0,0,525.4708,637.0075,81.23432,103.843,46.51818,14.57758,55.48778,19.93275,86.84775,24.55968,0,0,3.161059,111.1016,0,0,135.4379,19.30534,220.5112,6.637551,630.0319,18.96443,29.89074,11.37593,31.28361,14.775,162.8453,6.968174,302.1638,16.92614,478.9567,20.49463,52.09097,12.0105,81.30439,14.23479
1.23767E+18,21.09885,4.524384,23.74997,4.474031,1.110517,2.405996,3.153975,2.668984,1.711416,2.735582,-1.661642,2.460381,6.9916,3.468879,0.3117216,3.110615,11.69465,2.795179,-3.549229,2.265654,2.268292,2.268408,5.276412,0.8551261,28.94383,3.959344,15.91488,2.579255,12.56358,2.811435,15.52481,16.05524,-7.308031,3.04643,43.36068,9.038815,14.31346,3.744734,0,0,27.73162,6.224946,33.58709,5.969145,0,0,0.40088,45.04027,0.2277411,90.88316,0,0,2.206765,9.651418,5.200098,6.107483,0,0,3.639617,1.922077,10.39891,5.491648,0,0,3.88529,5.515044,5.517627,1.430654,24.02288,5.445581,16.22831,4.207806,11.69516,5.848884,0,0
1.23767E+18,39.95588,8.443327,22.28658,8.324484,7.814604,3.637146,-1.233084,5.657433,2.594894,5.712702,-9.073412,4.10557,21.36914,6.517045,4.791085,4.567627,17.04719,4.823,-54.60974,5.74539,14.11417,4.358729,20.26435,2.0699,58.22482,9.178885,61.12195,6.243288,19.55923,5.603171,13.04602,5.284462,-15.74479,5.000358,62.90557,167.6932,20.8313,6.677836,0,0,0,0,189.1889,55.7555,12.48782,9.043107,0,0,0,41.6552,0,0,0,0,0,0,42.7981,15.86996,10.36883,4.955378,29.62524,14.15822,0,0,34.15879,13.70075,51.44616,6.405844,81.23833,16.0944,151.3122,18.84072,10.31662,7.851929,105.6407,43.25927
1.23765E+18,42.98479,5.702551,38.09587,5.367361,10.36494,3.18277,-1.633186,2.927594,6.951486,2.639822,-1.501134,2.915318,17.63081,2.62498,7.756166,2.578297,34.17207,2.948297,0.0428142,2.404936,9.697518,2.181215,8.904227,0.8349352,46.60622,2.775442,26.8572,2.518355,17.26286,2.564786,9.566639,2.913516,-1.855539,2.786108,77.98731,10.29092,34.96166,3.301614,0,0,0,0,170.7604,16.21514,18.08136,11.87049,2.102978,14.87363,21.23828,10.84765,0,0,2.357332,8.249886,0,0,47.4646,10.06403,20.51755,2.863138,58.62158,8.180395,0,0,17.39941,7.433031,28.2483,3.252701,83.92047,8.144188,83.08324,9.566768,24.64541,5.509236,14.12271,5.783645
1.23766E+18,87.83844,6.229283,118.3696,6.319434,44.87164,3.541643,30.79131,2.610228,58.52029,2.793818,13.61613,3.236164,161.475,3.870463,139.3824,4.450572,438.5709,5.910154,20.29997,2.576658,44.88174,2.983818,206.796,2.122099,870.5121,8.588019,623.7446,6.400734,134.9753,3.88374,120.7327,3.958626,14.64274,4.266688,199.8317,72.15816,504.1091,6.619718,0,0,784.8633,204.5099,51.99599,105.4654,208.1285,25.2389,98.98301,13.78201,204.7513,17.04151,38.68631,25.4779,48.35454,17.218,0,0,522.6909,23.49296,565.774,18.27786,1616.497,52.22245,61.42299,14.07816,103.0682,11.33772,542.6262,14.89677,2207.868,51.48095,1595.959,43.81403,327.6594,16.229,270.7267,19.52233
1.23765E+18,3.311693,13.40758,5.360097,13.96123,3.075959,5.783222,23.13197,7.902005,16.77023,7.31739,-13.5013,5.313051,26.7578,7.373886,10.46136,5.522886,29.8795,5.593114,-32.15602,7.761557,11.07864,4.980537,14.93792,2.636257,39.56629,10.34961,45.05622,7.95155,11.02559,5.42725,-4.240301,5.451043,-7.683,5.817552,8.105506,5.996667,36.53417,7.121562,0,0,12.54298,28.88579,190.7739,92.09036,0,0,0,0,8.873399,5.395758,0,0,0,0,0,0,37.39009,17.02326,12.15219,3.58258,34.72055,10.23594,0,0,14.37074,10.70512,25.22956,4.052705,33.08781,11.11534,74.20457,11.91972,0,0,0,0
1.23765E+18,51.89003,12.42332,43.77158,12.35668,-2.572093,5.640604,8.159737,5.18338,18.25079,4.901972,-10.14086,4.879985,37.83773,5.283761,3.596748,4.756356,16.4805,4.610892,-14.42361,4.871778,20.17608,4.29591,42.05288,2.059716,84.39068,6.341547,126.8412,6.212571,43.03157,4.833319,29.13265,4.739859,-7.640513,5.893277,87.12591,88.65607,17.93073,5.994761,0,0,71.2297,11.17917,48.31996,12.62548,0,0,1.255575,27.55389,4.847121,10.13236,0,0,0,0,0,0,21.0268,5.260054,2.770458,2.582072,7.915593,7.377348,0,0,6.577931,9.166641,24.23234,2.346265,42.25954,5.967941,71.27158,6.90078,23.85521,5.895721,13.36654,7.486032
1.23765E+18,1.402178,16.61485,35.096,16.43988,-14.70561,7.07986,11.10037,9.887195,11.12141,9.892158,-16.64635,7.25882,37.45749,10.32781,-4.525959,7.413389,17.62425,7.109396,-127.3776,9.961864,-5.746216,7.185944,12.61176,3.130418,26.94782,13.23175,38.03997,9.442054,19.36147,9.145965,-19.18735,8.440215,-12.33493,7.916779,32.16693,8.397757,32.27174,11.99235,0,0,0,0,201.9664,94.94233,0,0,6.40944,15.4972,48.20858,26.17912,0,0,0,0,0,0,43.56993,34.47764,13.9022,13.52097,39.72057,38.63133,0,0,0,0,17.70932,5.377063,16.51515,16.41003,52.08624,15.81489,4.457943,38.44556,0,0
1.23766E+18,9.48E+10,2.75E+11,-7.29E+08,2.09E+09,288.109,12.6957,74.14453,13.1727,185.1028,15.54798,-7.452131,15.90963,601.0797,21.69759,222.6778,21.45437,973.1407,23.91678,-86.1178,18.72397,773.7681,29.88221,1579.688,18.92991,2439.54,54.1992,4764.703,57.09692,935.4951,34.75251,936.8959,35.04256,-48.34146,27.10715,38591.45,321222.1,1069.165,28.93836,0,0,4589.522,0,5949.006,1976.768,822.6871,70.67061,51.44503,0,971.9869,105.2115,45.5043,76.26331,0,0,0,0,2182.786,114.6053,1011.747,38.8724,2890.706,111.064,0,0,1780.134,122.2421,3453.382,71.29366,5325.488,165.7423,10157.01,209.6872,2234.034,205.3656,1428.151,145.1729
1.23767E+18,35.24265,7.665044,10.01999,7.533221,3.926554,3.363649,5.052723,2.794172,0.2725993,2.978558,-1.014542,3.487317,6.816043,3.313417,-0.3108317,3.795867,18.05847,3.830361,-1.409977,3.197888,9.67039,3.453224,16.9259,1.512725,33.65928,4.989297,51.05241,4.562722,9.359848,4.405931,8.969053,4.189032,-5.082982,4.31339,44.26512,143.718,19.30412,4.64809,0,0,33.13428,6.239163,27.55481,6.664207,1.365069,27.32197,4.032212,7.950057,0,0,0,0,0,0,0,0,4.409345,10.10292,2.78862,2.563093,7.967485,7.323124,2.465432,12.31253,4.625362,10.72525,10.2219,2.067923,18.47897,7.336067,30.06442,6.082127,6.18984,9.966461,4.854111,9.418509
1.23767E+18,-10.14662,12.41638,37.97278,12.38075,-1.530108,5.901934,19.27395,11.99309,62.7892,13.52154,-11.60752,8.788601,47.91173,16.21845,28.39391,12.32582,27.64147,10.34595,-190.355,16.57489,-7.679912,13.11485,17.50656,5.407921,225.4826,25.90118,52.80383,16.31152,22.17145,14.15404,16.73707,14.30259,-21.43286,14.28301,22.29663,22.46914,29.00219,11.37302,0,0,0,0,815.4636,52.65865,0,0,106.8848,46.41251,180.9965,47.62037,0,0,0,0,0,0,169.8955,55.0931,5.373405,36.90293,15.35259,105.437,23.31022,667.2264,0,0,72.46161,19.73892,203.6167,54.15894,213.1224,58.05566,8.886538,117.8296,4.779101,95.21391
1.23765E+18,52.97155,4.440986,43.18766,4.429466,16.68209,2.832516,7.87672,2.88751,9.732359,2.935668,5.081335,2.439998,27.81498,4.589211,51.55315,3.515116,147.5254,3.785295,1.886672,2.212597,20.31449,2.264933,33.04749,0.9195557,124.4378,4.312984,99.67886,2.773589,35.54573,3.58025,27.40323,2.74135,6.310518,3.027752,95.35464,22.6198,140.2239,3.754168,0,0,56.32473,7.47885,66.75147,9.325202,16.50504,5.645019,7.779493,4.589133,9.778663,4.613627,2.409648,7.505003,0,0,0,0,1.57E+13,3.76E+09,46.23706,2.242343,132.1059,6.406694,0.3792724,401234.4,17.05672,3.258265,31.5177,1.629271,95.30132,4.478898,92.69912,4.791973,30.19517,4.146446,24.99471,4.693828
1.23766E+18,18.43129,5.441432,16.92253,5.47153,4.378408,3.460719,-0.426373,3.450835,2.073142,3.220533,-6.069198,3.298842,10.62452,3.288373,1.426941,3.135461,17.74054,3.38224,-5.118446,3.204205,10.06578,3.163313,9.754318,1.034686,27.5247,3.487244,29.42127,3.120847,7.24237,3.879349,5.170216,3.405617,0.4646401,3.139663,33.59099,7.812591,19.84295,4.385164,0,0,46.51175,22.56138,36.11582,18.52859,9.83074,45.94071,11.28668,9.632778,6.175759,9.452564,0,0,0,0,0,0,34.65963,11.19669,10.89646,3.182294,31.13274,9.092268,113.6771,26.88284,14.84526,9.130774,14.28341,2.262146,32.16246,6.512313,42.01003,6.653371,2.306797,27.3996,2.884633,12.07692
